CandidateName,CandidateType,Author,DateAdded,DateLastEdited,Priority,Updated,StartObservability,EndObservability,TransitTime,RejectedReason,RemovedReason,RemovedDt,RA,Dec,dRA,dDec,Magnitude,RMSE_RA,RMSE_Dec,ApproachColor,ExposureTime,NumExposures,Scheduled,Observed,Processed,Submitted,ID,Filter,Guide
ZTs0131,MPC NEO,MPCLogger,2023-07-19 20:59:35,2023-07-27 20:41:27,2,2023-07-23 16:19:12,2023-07-24 00:00:00,2023-07-24 01:30:00,2023-07-23 21:30:00,vMag,MPCLogger: Target removed from MPC list,2023-07-27 20:41:27,9.7046,-22.3696,0.66,-0.48,26.5,253201.02,149380.93,BLACK,-1.0,-1.0,0,0,0,0,-8692776643319850529,CLEAR,1
P11JDwE,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:12,2,2023-09-16 16:33:36,2023-09-16 08:30:00,2023-09-16 14:50:00,2023-09-16 10:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,2.5534,-14.0405,0.36,-1.86,22.0,124.85,264.34,GREEN,-1.0,-1.0,0,0,0,0,-8678075993650966945,CLEAR,1
P11JDCW,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:12,2,2023-09-16 05:02:24,2023-09-16 07:00:00,2023-09-16 11:20:00,2023-09-17 07:10:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,23.0122,10.6999,-0.6,-0.84,22.1,8.14,12.07,GREEN,-1.0,-1.0,0,0,0,0,-8677650773676308222,CLEAR,1
P11Ge6q,MPC NEO,MPCLogger,2023-06-24 02:53:57,2023-07-18 22:45:32,2,2023-06-22 16:33:36,2023-06-24 09:10:00,2023-06-24 15:30:00,2023-06-24 11:20:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:45:32,21.6874,-2.0361,-0.12,0.18,22.2,22.42,9.47,GREEN,-1.0,-1.0,0,0,0,0,-8667951146656070647,CLEAR,1
C9K5932,MPC NEO,MPCLogger,2023-09-25 23:00:15,2023-09-28 18:51:21,2,2023-09-25 19:55:12,2023-09-26 04:50:00,2023-09-26 12:20:00,2023-09-25 08:10:00,vMag,MPCLogger: Target removed from MPC list,2023-09-28 18:51:21,0.6643,22.9055,-0.3,0.06,21.7,2.55,0.96,GREEN,-1.0,-1.0,0,0,0,0,-8653653005304620079,,1
scax100,MPC NEO,MPCLogger,2023-07-11 16:38:34,2023-07-13 03:16:51,2,2023-07-11 16:48:00,2023-07-13 02:00:00,2023-07-13 06:40:00,2023-07-13 02:40:00,RMSE,One-time duplicate removal,,14.1271,1.1554,-0.12,-0.6,18.1,13228.47,4666.0,BLACK,300.0,1.0,0,0,0,0,-8648640817403344631,CLEAR,1
C9CZ9R2,MPC NEO,MPCLogger,2023-06-22 22:41:16,2023-06-23 23:06:07,2,2023-06-23 21:50:24,2023-06-24 01:00:00,2023-06-24 04:50:00,2023-06-24 04:50:00,Observability,MPCLogger: Target removed from MPC list,2023-06-23 23:06:07,15.1094,10.339,12,-4.74,19.9,4.71,1.82,GREEN,600.0,1.0,0,0,0,0,-8641080962822554027,CLEAR,1
P11HtiQ,MPC NEO,MPCLogger,2023-07-29 00:59:05,2023-08-08 00:19:21,2,2023-07-30 05:16:48,2023-07-30 06:30:00,2023-07-30 13:50:00,2023-07-30 09:50:00,,MPCLogger: Target removed from MPC list,2023-08-08 00:19:21,22.5493,3.826,-15,22.8,18.9,1.22,1.27,ORANGE,300.0,1.0,0,0,0,0,-8636224128373636359,CLEAR,1
P21GQAw,MPC NEO,MPCLogger,2023-07-10 21:11:43,2023-07-10 22:51:34,2,2023-07-10 22:48:00,2023-07-11 05:40:00,2023-07-11 13:10:00,2023-07-11 09:00:00,,MPCLogger: Target removed from MPC list,2023-07-10 22:51:34,20.4788,9.6088,0.78,5.34,20.4,0.76,0.71,GREEN,600.0,1.0,0,0,0,0,-8629842434111371518,CLEAR,1
X82099,MPC NEO,MPCLogger,2023-06-16 01:16:41,2023-06-16 17:37:47,2,2023-06-14 16:19:12,2023-06-16 07:00:00,2023-06-16 09:20:00,,RMSE,MPCLogger: Target removed from MPC list,2023-06-16 17:37:47,16.7137,-6.4818,-0.72,-0.5399999999999999,19.2,255139.26279794335,18119.848706170254,RED,,,0,0,0,0,-8623434159683459477,CLEAR,1
P21J9AY,MPC NEO,MPCLogger,2023-09-13 18:35:06,2023-09-16 05:30:28,2,2023-09-13 16:19:12,2023-09-14 03:30:00,2023-09-14 11:00:00,2023-09-15 07:00:00,vMag,MPCLogger: Target removed from MPC list,2023-09-16 05:30:28,22.6645,10.3378,1.5,2.52,22.0,3.48,6.43,GREEN,-1.0,-1.0,0,0,0,0,-8618236368907216483,CLEAR,1
P11GAQl,MPC NEO,MPCLogger,2023-06-26 07:22:47,2023-07-18 22:44:19,2,2023-06-28 00:14:24,2023-06-28 08:00:00,2023-06-28 15:30:00,2023-06-28 11:30:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:44:19,21.9986,18.7043,-0.12,0.24,22.2,1.57,1.68,GREEN,-1.0,-1.0,0,0,0,0,-8616577452336826986,CLEAR,1
P21JBJS,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:12,2,2023-09-16 18:43:12,2023-09-16 07:00:00,2023-09-16 14:30:00,2023-09-16 10:20:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,2.1923,24.9406,1.32,2.1,21.6,1.08,1.46,GREEN,-1.0,-1.0,0,0,0,0,-8615123463895358830,CLEAR,1
A10VUVq,MPC NEO,MPCLogger,2023-07-14 23:49:02,2023-07-16 04:37:29,2,2023-07-15 03:21:36,,,2023-07-15 07:50:00,Observability,MPCLogger: Target removed from MPC list,2023-07-16 04:37:29,19.5961,-32.4452,3,0.42,18.0,1.16,1.02,GREEN,300.0,1.0,0,0,0,0,-8612035274005040720,CLEAR,1
gb00647,MPC NEO,MPCLogger,2023-10-20 04:12:17,2023-10-24 18:16:14,2,2023-10-20 03:50:24,2023-10-20 03:00:00,2023-10-20 09:50:00,2023-10-20 05:30:00,,MPCLogger: Target removed from MPC list,2023-10-24 18:16:14,23.4764,37.3207,43.2,21,19.5,0.89,0.56,RED,300.0,1.0,0,0,0,0,-8611697119596684175,,1
P11MGnB,MPC NEO,MPCLogger,2023-10-24 18:16:18,2023-11-01 01:33:36,2,2023-10-25 17:02:24,2023-10-25 06:40:00,2023-10-25 12:50:00,2023-10-25 08:50:00,vMag,MPCLogger: Target removed from MPC list,2023-11-01 01:33:36,3.2944,-7.1877,-0.42,-1.98,21.7,113.09,111.96,GREEN,-1.0,-1.0,0,0,0,0,-8609612289613079857,CLEAR,1
P11H8Ch,MPC NEO,MPCLogger,2023-07-24 01:19:07,2023-07-27 20:41:27,2,2023-07-23 16:19:12,2023-07-24 07:00:00,2023-07-24 13:20:00,2023-07-24 09:10:00,RMSE,MPCLogger: Target removed from MPC list,2023-07-27 20:41:27,21.4722,-12.4352,1.98,-1.86,21.1,1875.04,1206.15,RED,600.0,3.0,0,0,0,0,-8609497992969352960,CLEAR,1
CA2QX12,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:02,2,2023-12-17 19:12:00,2023-12-18 02:50:00,2023-12-18 10:10:00,2023-12-17 06:10:00,,,,4.0943,21.1062,-2.7,25.8,20.1,0.34,0.29,ORANGE,600.0,1.0,0,0,0,0,-8600913487587351265,,1
P21Gd2q,MPC NEO,MPCLogger,2023-06-24 02:53:57,2023-07-19 00:01:22,2,2023-06-22 16:33:36,2023-06-24 05:00:00,2023-06-24 09:30:00,2023-06-24 05:30:00,vMag,MPCLogger: Target removed from MPC list,2023-07-19 00:01:22,15.7899,13.2864,-0.72,-1.8,21.7,628.45,1707.9,GREEN,-1.0,-1.0,0,0,0,0,-8592678835001232314,CLEAR,1
ST23F23,MPC NEO,MPCLogger,2023-06-24 02:38:16,2023-07-18 22:45:32,2,2023-06-22 16:33:36,2023-06-24 05:00:00,2023-06-24 10:20:00,2023-06-24 06:10:00,RMSE,MPCLogger: Target removed from MPC list,2023-07-18 22:45:32,16.4525,36.5246,6,5.58,21.5,37006.12,32742.85,RED,600.0,3.0,0,0,0,0,-8587948509939612505,CLEAR,1
P11GXlk,MPC NEO,MPCLogger,2023-07-14 23:49:02,2023-07-27 22:20:54,2,2023-07-26 16:19:12,2023-07-28 05:50:00,2023-07-28 05:00:00,2023-07-28 08:10:00,vMag,MPCLogger: Target removed from MPC list,2023-07-27 22:20:54,20.6777,-29.1213,-0.06,0.06,25.5,83.42,34.44,GREEN,-1.0,-1.0,0,0,0,0,-8582635600511647492,CLEAR,1
P21GIIi,MPC NEO,MPCLogger,2023-07-03 23:55:35,2023-07-19 00:04:56,2,2023-07-05 16:33:36,2023-07-06 08:00:00,2023-07-06 15:30:00,2023-07-06 11:30:00,vMag,MPCLogger: Target removed from MPC list,2023-07-19 00:04:56,22.4938,23.0235,-0.12,0.24,21.9,15.73,12.55,GREEN,-1.0,-1.0,0,0,0,0,-8565307873684419684,CLEAR,1
P11GoAA,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-06-21 00:30:44,2,2023-06-19 15:36:00,2023-06-20 06:30:00,2023-06-20 12:50:00,2023-06-20 10:20:00,RMSE,MPCLogger: Target removed from MPC list,2023-06-21 00:30:44,20.3528,-9.7358,5.04,0.84,20.6,433.8578586357518,47.92232778152581,RED,,,0,0,0,0,-8564907937791944878,CLEAR,1
C9H7NA2,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-09-21 02:16:14,2,2023-09-20 05:02:24,2023-09-21 05:10:00,2023-09-21 12:40:00,2023-09-20 08:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-21 02:16:14,0.748,9.3038,2.4,0.96,21.9,5.54,2.16,GREEN,-1.0,-1.0,0,0,0,0,-8541649169831312451,CLEAR,1
P21HZP5,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-09-06 03:51:41,2,2023-08-29 16:19:12,2023-08-30 04:30:00,2023-08-30 12:00:00,2023-08-30 08:00:00,vMag,MPCLogger: Target removed from MPC list,2023-09-06 03:51:41,22.683,20.8037,-0.36,0.36,21.6,99.94,68.98,GREEN,-1.0,-1.0,0,0,0,0,-8536807909990584952,CLEAR,1
JKm001,MPC NEO,MPCLogger,2023-06-21 02:34:55,2023-06-22 02:25:36,2,2023-06-20 16:19:12,,,2023-06-20 15:50:00,vMag,One-time duplicate removal,,1.9211,20.2648,1.44,0.84,22.5,505.25,227.27,GREEN,-1.0,-1.0,0,0,0,0,-8534190848381112176,CLEAR,1
A10XrpE,MPC NEO,MPCLogger,2023-10-16 22:13:25,2023-10-20 04:12:16,2,2023-10-16 07:26:24,2023-10-17 07:00:00,2023-10-17 13:20:00,2023-10-16 09:20:00,,MPCLogger: Target removed from MPC list,2023-10-20 04:12:16,3.1904,-25.5796,-3.84,12.6,18.2,1.03,3.14,GREEN,300.0,1.0,0,0,0,0,-8503729750039485437,,1
C3X2L11,MPC NEO,MPCLogger,2023-10-16 22:13:24,2023-10-20 04:12:16,2,2023-10-16 10:04:48,2023-10-17 03:30:00,2023-10-17 11:00:00,2023-10-16 07:00:00,,MPCLogger: Target removed from MPC list,2023-10-20 04:12:16,0.7727,14.9547,-3.48,-4.44,20.7,1.99,3.3,RED,600.0,2.0,0,0,0,0,-8498363432267583199,,1
P11GLcv,MPC NEO,MPCLogger,2023-07-13 16:44:34,2023-07-17 20:19:19,2,2023-07-15 16:04:48,,,2023-07-16 11:00:00,vMag,MPCLogger: Target removed from MPC list,2023-07-17 20:19:19,22.7007,-34.5487,1.38,-0.66,21.7,0.23,0.2,GREEN,-1.0,-1.0,0,0,0,0,-8498227131176794829,CLEAR,1
P11HmDE,MPC NEO,MPCLogger,2023-07-27 20:41:27,2023-08-08 00:19:21,2,2023-07-28 21:50:24,2023-07-30 06:10:00,2023-07-30 13:40:00,2023-07-30 09:40:00,RMSE,MPCLogger: Target removed from MPC list,2023-08-08 00:19:21,22.2888,18.6689,3.36,14.4,20.5,15087.39,22873.47,ORANGE,600.0,1.0,0,0,0,0,-8485876482509161525,CLEAR,1
P21JpZi,MPC NEO,MPCLogger,2023-09-14 04:54:59,2023-09-17 02:48:03,2,2023-09-15 23:02:24,2023-09-16 07:00:00,2023-09-16 12:50:00,2023-09-16 08:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-17 02:48:03,0.5113,23.2173,1.14,0.24,21.6,8.64,7.92,GREEN,-1.0,-1.0,0,0,0,0,-8470985495211120185,CLEAR,1
P11KNuv,MPC NEO,MPCLogger,2023-10-07 03:31:12,2023-10-16 22:13:23,2,2023-10-05 23:16:48,2023-10-07 06:00:00,2023-10-07 11:40:00,2023-10-06 08:10:00,,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,1.3917,-28.3611,-1.14,0.24,21.4,15.64,14.57,GREEN,600.0,3.0,0,0,0,0,-8445402619622999370,CLEAR,1
P11Gebp,MPC NEO,MPCLogger,2023-07-03 23:55:35,2023-07-19 20:59:35,2,2023-07-05 16:19:12,,,2023-07-06 08:40:00,RMSE,MPCLogger: Target removed from MPC list,2023-07-19 20:59:35,19.6918,-30.7168,0.24,0.12,19.5,141921.91,61755.43,RED,300.0,1.0,0,0,0,0,-8443487390166514994,CLEAR,1
P11KESC,MPC NEO,MPCLogger,2023-10-04 21:56:43,2023-10-07 03:31:12,2,2023-10-04 21:36:00,2023-10-05 02:00:00,2023-10-05 08:30:00,2023-10-05 04:10:00,,MPCLogger: Target removed from MPC list,2023-10-07 03:31:12,21.2861,-3.1262,8.4,-7.2,19.9,0.44,0.31,ORANGE,600.0,1.0,0,0,0,0,-8441828418488422193,CLEAR,1
ST23F23,MPC NEO,MPCLogger,2023-06-21 00:30:44,2023-07-18 22:44:19,2,2023-06-20 19:40:48,2023-06-21 02:00:00,2023-06-21 09:10:00,2023-06-21 05:30:00,RMSE,MPCLogger: Target removed from MPC list,2023-07-18 22:44:19,15.6364,22.9656,9.6,12.6,20.5,13992.09,18278.13,RED,600.0,1.0,0,0,0,0,-8436778340550875339,CLEAR,1
P21G8y1,MPC NEO,MPCLogger,2023-06-16 17:37:47,2023-07-18 22:44:19,2,2023-06-16 18:57:36,2023-06-17 03:00:00,2023-06-17 10:00:00,,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:44:19,16.3169,13.1358,-0.96,0.42,21.9,34.81315152274546,4.918724380692976,GREEN,,,0,0,0,0,-8432164042918268170,CLEAR,1
P11Mi7U,MPC NEO,MPCLogger,2023-10-20 04:12:17,2023-11-08 02:46:47,2,2023-10-30 16:48:00,2023-11-01 03:00:00,2023-11-01 07:20:00,2023-11-02 03:20:00,vMag,MPCLogger: Target removed from MPC list,2023-11-08 02:46:47,22.1209,-19.8167,0.3,0.18,23.8,1367.63,993.83,GREEN,-1.0,-1.0,0,0,0,0,-8417205769006117639,CLEAR,1
P11JzPu,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-10-07 03:31:12,2,2023-10-04 17:02:24,,,2023-10-05 06:30:00,vMag,MPCLogger: Target removed from MPC list,2023-10-07 03:31:12,23.5237,-47.5293,0,-1.14,22.9,581.97,4640.36,GREEN,-1.0,-1.0,0,0,0,0,-8416303963629715850,CLEAR,1
P11Gnt6,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-06-21 00:30:44,2,2023-06-20 04:19:12,2023-06-20 03:00:00,2023-06-20 07:50:00,2023-06-20 05:30:00,,MPCLogger: Target removed from MPC list,2023-06-21 00:30:44,15.5399,-12.3215,-8.4,-4.68,20.6,0.47,0.52,GREEN,,,0,0,0,0,-8415318107769656315,CLEAR,1
A10VKeD,MPC NEO,MPCLogger,2023-06-23 17:33:54,2023-07-18 22:41:03,2,2023-06-24 04:48:00,,,2023-06-24 07:40:00,Observability,MPCLogger: Target removed from MPC list,2023-07-18 22:41:03,17.946,-70.117,-1.74,-0.6,18.4,1.24,0.82,GREEN,300.0,1.0,0,0,0,0,-8415016074662381200,CLEAR,1
C47JTDZ,MPC NEO,MPCLogger,2023-06-15 01:28:47,2023-07-18 22:44:19,2,2023-06-15 01:26:24,2023-06-16 03:40:00,2023-06-16 09:50:00,,RMSE,MPCLogger: Target removed from MPC list,2023-07-18 22:44:19,17.0535,-11.525,9,1.38,21.3,54711.31472984359,10951.52581483512,RED,,,0,0,0,0,-8384210269312366588,CLEAR,1
A10UeAm,MPC NEO,MPCLogger,2023-06-21 02:34:55,2023-07-20 23:29:17,2,2023-06-20 16:48:00,,,2023-06-21 07:30:00,Observability,MPCLogger: Target removed from MPC list,2023-07-20 23:29:17,17.6158,-40.9783,-0.78,-0.06,18.1,0.98,0.9,GREEN,300.0,1.0,0,0,0,0,-8353038061854872153,CLEAR,1
P11PLsq,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:02,2,2023-12-17 11:45:36,2023-12-18 07:40:00,2023-12-18 14:50:00,2023-12-17 11:00:00,vMag,,,8.9252,41.4346,0.42,0.48,22.0,1.65,2.52,GREEN,-1.0,-1.0,0,0,0,0,-8335684336614920444,,1
P21Ihpj,MPC NEO,MPCLogger,2023-08-29 18:23:31,2023-09-06 03:51:41,2,2023-08-28 16:04:48,2023-08-30 04:30:00,2023-08-30 10:50:00,2023-08-30 06:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-06 03:51:41,21.4184,-13.7049,0.06,2.04,21.6,5.2,5.18,GREEN,-1.0,-1.0,0,0,0,0,-8322553976868661765,CLEAR,1
P21GsyO,MPC NEO,MPCLogger,2023-06-22 02:25:30,2023-06-23 00:42:06,2,2023-06-21 08:52:48,2023-06-22 06:10:00,2023-06-22 10:50:00,2023-06-22 10:00:00,Observability,MPCLogger: Target removed from MPC list,2023-06-23 00:42:06,20.2356,-23.7644,0.84,0.54,20.9,13.83,9.64,GREEN,600.0,2.0,0,0,0,0,-8320385270320873084,CLEAR,1
P11Ge5y,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-06-21 00:30:44,2,2023-06-19 11:16:48,2023-06-20 07:20:00,2023-06-20 12:50:00,2023-06-20 11:20:00,vMag,MPCLogger: Target removed from MPC list,2023-06-21 00:30:44,21.3042,0.0471,0.6599999999999999,0.6599999999999999,22.1,0.8497058314499201,0.8561541917201597,GREEN,,,0,0,0,0,-8311703235778175001,CLEAR,1
P11IQsF,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-13 18:35:04,2,2023-09-10 08:38:24,2023-09-11 04:20:00,2023-09-11 11:50:00,2023-09-11 07:40:00,,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,23.2163,6.2818,-0.54,-0.9,21.0,5.37,9.19,GREEN,600.0,2.0,0,0,0,0,-8310693930881028093,CLEAR,1
C9CWMP2,MPC NEO,MPCLogger,2023-07-14 23:49:03,2023-08-08 00:19:21,2,2023-07-28 21:50:24,2023-07-30 13:20:00,2023-07-30 20:50:00,2023-07-29 16:40:00,vMag,MPCLogger: Target removed from MPC list,2023-08-08 00:19:21,5.3905,27.7692,1.86,-0.06,24.8,348.31,22.68,GREEN,-1.0,-1.0,0,0,0,0,-8301860828895688085,CLEAR,1
ST23J56,MPC NEO,MPCLogger,2023-10-20 04:12:17,2023-10-24 18:16:14,2,2023-10-18 17:02:24,2023-10-20 03:00:00,2023-10-20 07:00:00,2023-10-20 03:20:00,,MPCLogger: Target removed from MPC list,2023-10-24 18:16:14,21.304,21.3063,-97.2,-19.8,20.4,54763.89,14035.61,RED,600.0,1.0,0,0,0,0,-8297288485435908469,,1
P11JCqn,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:12,2,2023-09-15 22:04:48,2023-09-16 07:00:00,2023-09-16 12:30:00,2023-09-16 08:20:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,0.1659,-11.9146,-0.36,0.18,22.0,28.05,15.78,GREEN,-1.0,-1.0,0,0,0,0,-8297056928986016213,CLEAR,1
C9GW7A2,MPC NEO,MPCLogger,2023-09-16 09:11:11,2023-09-20 21:47:12,2,2023-09-16 09:07:12,,,2023-09-16 10:10:00,,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,2.0609,16.0927,1.56,-6.6,21.7,21.84,9.88,GREEN,-1.0,-1.0,0,0,0,0,-8284716882451396265,,1
3G87721,MPC NEO,MPCLogger,2023-07-10 21:11:43,2023-07-10 22:51:34,2,2023-07-10 22:33:36,,,2023-07-11 08:20:00,Observability,MPCLogger: Target removed from MPC list,2023-07-10 22:51:34,19.6855,-71.1262,45.6,-32.4,17.9,0.56,0.58,ORANGE,300.0,1.0,0,0,0,0,-8273616103951193721,CLEAR,1
C9RQXJ2,MPC NEO,MPCLogger,2023-11-01 04:32:34,2023-11-08 02:46:47,2,2023-11-01 04:33:36,2023-11-01 22:40:00,2023-11-02 00:50:00,2023-11-01 23:50:00,RMSE,MPCLogger: Target removed from MPC list,2023-11-08 02:46:47,18.6989,54.1713,36.6,13.2,18.9,233.12,59.09,RED,300.0,1.0,0,0,0,0,-8272111084589499824,CLEAR,1
C9LL5U2,MPC NEO,MPCLogger,2023-10-07 03:31:13,2023-10-16 22:13:23,2,2023-10-06 09:07:12,2023-10-07 04:40:00,2023-10-07 12:10:00,2023-10-06 08:10:00,vMag,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,1.3075,7.9232,1.02,-1.98,21.8,3.34,6.16,GREEN,-1.0,-1.0,0,0,0,0,-8265453827731638895,CLEAR,1
P11Jkg1,MPC NEO,MPCLogger,2023-09-13 18:35:05,2023-09-14 19:54:58,2,2023-09-13 16:33:36,2023-09-14 09:10:00,2023-09-14 15:30:00,2023-09-13 11:30:00,,MPCLogger: Target removed from MPC list,2023-09-14 19:54:58,3.1208,-9.4071,0.66,-0.54,21.1,11.47,9.73,GREEN,600.0,3.0,0,0,0,0,-8253643079038174015,CLEAR,1
P11JDD0,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:12,2,2023-09-17 00:14:24,2023-09-16 07:00:00,2023-09-16 11:20:00,2023-09-17 07:10:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,23.0087,23.4374,-1.02,-0.36,22.3,0.57,0.33,GREEN,-1.0,-1.0,0,0,0,0,-8245096108772311043,CLEAR,1
GG0408,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-10-16 22:13:23,2,2023-10-06 16:48:00,,,2023-10-06 13:20:00,dRA/dDec,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,6.434,-75.1806,0.72,-0.18,19.4,57763.58,98041.18,ORANGE,300.0,1.0,0,0,0,0,-8244997355410174132,CLEAR,1
P21GNR8,MPC NEO,MPCLogger,2023-07-10 21:11:43,2023-07-12 17:54:48,2,2023-07-12 04:48:00,2023-07-12 07:00:00,2023-07-12 10:30:00,2023-07-12 06:30:00,vMag,MPCLogger: Target removed from MPC list,2023-07-12 17:54:48,17.9814,8.0729,0,0.12,21.8,0.78,0.64,GREEN,-1.0,-1.0,0,0,0,0,-8238808260071458539,CLEAR,1
P11GBMr,MPC NEO,MPCLogger,2023-06-23 19:02:04,2023-07-18 22:41:03,2,2023-06-23 18:28:48,2023-06-24 09:40:00,2023-06-24 16:00:00,2023-06-24 12:00:00,,MPCLogger: Target removed from MPC list,2023-07-18 22:41:03,22.2644,-12.1744,0.84,0.42,20.9,13.75,8.06,GREEN,600.0,2.0,0,0,0,0,-8207918159738981738,CLEAR,1
P21PKSS,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:03,2,2023-12-17 09:21:36,2023-12-18 08:00:00,2023-12-18 14:20:00,2023-12-17 10:20:00,,,,8.2183,-2.5654,-0.72,4.38,21.2,0.32,1.66,GREEN,600.0,3.0,0,0,0,0,-8198054824174196530,,1
P21HwfE,MPC NEO,MPCLogger,2023-07-29 20:57:20,2023-08-08 00:19:21,2,2023-07-29 19:40:48,2023-07-30 09:50:00,2023-07-30 16:10:00,2023-07-29 12:00:00,RMSE,MPCLogger: Target removed from MPC list,2023-08-08 00:19:21,0.6921,-3.0263,10.2,8.4,19.3,838.52,548.37,RED,300.0,1.0,0,0,0,0,-8193553759347086898,CLEAR,1
P11LRTB,MPC NEO,MPCLogger,2023-10-16 22:13:24,2023-11-01 01:33:36,2,2023-10-25 17:16:48,2023-10-25 09:30:00,2023-10-25 12:50:00,2023-10-25 12:50:00,vMag,MPCLogger: Target removed from MPC list,2023-11-01 01:33:36,7.2613,21.82,0.18,0.54,22.6,1.16,0.94,GREEN,-1.0,-1.0,0,0,0,0,-8187096970914226521,CLEAR,1
P21GHXL,MPC NEO,MPCLogger,2023-06-29 03:25:46,2023-06-30 20:23:01,2,2023-06-29 19:55:12,2023-06-30 08:30:00,2023-06-30 16:00:00,2023-06-30 12:00:00,vMag,MPCLogger: Target removed from MPC list,2023-06-30 20:23:01,22.6311,20.4097,-0.06,0.24,21.7,1.37,0.94,GREEN,-1.0,-1.0,0,0,0,0,-8177626853791631464,CLEAR,1
ST23G05,MPC NEO,MPCLogger,2023-07-14 23:49:02,2023-07-15 02:34:51,2,2023-07-15 00:14:24,2023-07-15 05:10:00,2023-07-15 12:40:00,2023-07-15 08:30:00,,MPCLogger: Target removed from MPC list,2023-07-15 02:34:51,20.1622,0.7306,6.6,12.6,20.3,0.45,0.69,ORANGE,600.0,1.0,0,0,0,0,-8147642568896025251,CLEAR,1
C9CWMP2,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-06-21 00:30:49,2,2023-06-20 16:33:36,,,2023-06-20 16:10:00,vMag,One-time duplicate removal,,2.2198,18.6331,9.6,3.96,22.8,8.13,3.65,GREEN,-1.0,-1.0,0,0,0,0,-8136531732269385087,CLEAR,1
P21GIIi,MPC NEO,MPCLogger,2023-07-08 03:29:40,2023-07-19 00:01:22,2,2023-07-07 16:48:00,2023-07-09 07:50:00,2023-07-09 15:20:00,2023-07-09 11:10:00,vMag,MPCLogger: Target removed from MPC list,2023-07-19 00:01:22,22.485,23.2844,-0.12,0.18,21.9,35.02,29.62,GREEN,-1.0,-1.0,0,0,0,0,-8107695411290937360,CLEAR,1
CA2WWC2,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:02,2,2023-12-17 12:00:00,2023-12-18 06:20:00,2023-12-18 13:50:00,2023-12-17 09:40:00,dRA/dDec,,,7.5907,12.195,-0.6,0.42,21.4,10.7,3.99,GREEN,600.0,3.0,0,0,0,0,-8098598032469311260,,1
P21Jk5B,MPC NEO,MPCLogger,2023-09-13 18:35:05,2023-09-20 21:47:12,2,2023-09-15 16:19:12,2023-09-16 07:00:00,2023-09-16 11:30:00,2023-09-17 07:20:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:12,23.2025,-15.632,0.24,0.84,22.2,14.77,55.53,GREEN,-1.0,-1.0,0,0,0,0,-8095817079633537407,CLEAR,1
CAP0266,MPC NEO,MPCLogger,2023-09-06 03:51:41,2023-09-10 16:57:34,2,2023-09-06 00:00:00,2023-09-06 04:10:00,2023-09-06 11:50:00,2023-09-06 07:40:00,,MPCLogger: Target removed from MPC list,2023-09-10 16:57:34,22.8028,21.7921,5.04,-14.4,19.7,2.49,7.07,GREEN,600.0,1.0,0,0,0,0,-8095794820404804631,,1
P21J3X0,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-11 04:34:09,2,2023-09-10 12:57:36,,,2023-09-10 10:50:00,,MPCLogger: Target removed from MPC list,2023-09-11 04:34:09,2.2504,25.8099,0.72,0,21.4,8.6,10.48,GREEN,600.0,3.0,0,0,0,0,-8083430493446688434,,1
